user_id,morph_switch_counter,source_url,destination_url,phone_id,fullName,price,outcome_var,bounce,total_clicks,first_morph,last_morph,time_spent_website,condition,condition_reassigned,time_spent_survey,bonus_unclear,bonus_unclear_open,bcq_bonus_received,web_satisf,att_check,att_check_6_TEXT,web_recommend,lk_buy_cellphone,employment_status,employment_status_7_TEXT,gender,Mobile 
EfsVljOpbYlOxObL2VcSAcBVNIpIP,10,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:7,fullName:Samsung Galaxy A32 5G 64GB Mobile Phone - White,249.99,1,0,10,2,1,66.51900005,3,3,101,2,NA,2,7,6,yes,7,7,1,NA,2,0
eggzCrLtXMk1vsF5GE4534IbHoTlMd,7,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:1,fullName:Samsung Galaxy A42 5G 128GB Mobile Phone - White,319,1,0,7,2,2,47.53399992,4,4,182,2,NA,2,6,6,YES,5,7,1,NA,2,0
eGh5NR09Mq5GJXvgglubPUI9uzVB9KE,31,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:3,fullName:Samsung Galaxy A12 64GB Mobile Phone - Black,169.95,1,0,31,2,2,229.4890001,4,4,104,2,NA,2,6,6,Yes,6,7,1,NA,2,0
ehhJVdAfoO5wxPu8XjrMuQRt5t6eMbrO,11,https://xlarge.rsm.nl/phone-shop/#/products/11,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=ehhJVdAfoO5wxPu8XjrMuQRt5t6eMbrO,{linkLocation:footer},NA,0,0,1,11,2,1,78.51199985,3,3,134,2,NA,2,6,6,Yes,6,4,7,Housewife,2,0
EHYy3RmgVmSWqNhhlf2LEcafsd0tQ,16,https://xlarge.rsm.nl/phone-shop/#/products,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=EHYy3RmgVmSWqNhhl_f2LE~cafsd.0tQ,{linkLocation:footer},NA,0,0,1,16,2,2,106.8000002,4,4,106,2,NA,2,4,6,Yes,4,6,3,NA,1,0
Eiq7azzXQiipY908sNOGTBin5zb3md,29,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{}},NA,0,0,0,29,2,1,136.0680001,3,3,123,2,NA,2,6,6,Yes,6,1,1,NA,1,0
EiybieyunV5mCweHmdEaGVkMyoZ33cq,1,https://xlarge.rsm.nl/phone-shop/#/,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=EiybieyunV5mC~weHmdEaGVkMyoZ33cq,{linkLocation:footer},NA,0,0,1,1,2,2,0,4,3,84,2,NA,2,4,6,Yes,5,5,2,NA,2,0
ekOqFi4USg63OHhSbIdujPGBryVNAmS,6,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{}},NA,0,0,0,6,2,2,52.87300014,4,3,127,2,NA,2,4,6,Yes,3,2,1,NA,2,0
EL0yl6df22GczNRwfmN1BRSBFmtdXb,14,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:10,fullName:Sony Xperia 10 II Mobile Phone - Black,319.95,1,0,14,2,2,78.34599996,4,4,154,2,NA,2,6,6,Yes,5,2,1,NA,1,0
eL2IRcz9qt1sXLVES1faVrTiNN,6,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:11,fullName:iPhone SE 64GB Mobile Phone - Black,399,1,0,6,1,1,79.35599995,1,2,127,2,NA,2,7,6,Yes,6,7,1,NA,1,0
enb62jPQBOUUC0Tiu5yIgQcVZYUOw,6,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{}},NA,0,0,0,6,1,1,48.37700009,1,1,120,2,NA,1,7,6,yes,7,6,1,NA,NA,0
EPTrmXgIm95Gc1XwSzKSaegqI5ZTpS,29,https://xlarge.rsm.nl/phone-shop/#/products,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=EPTrmXgIm95Gc1X_wSzKSaegqI5ZT~pS,{linkLocation:footer},NA,0,0,1,28,2,2,196.7639999,4,4,104,2,NA,2,4,6,Yes,3,2,1,NA,2,1
eqnS8d1PC2OAjLJOAPqbWmhAa3lXyg,9,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{}},NA,0,0,0,9,2,2,94.98100019,4,4,58,2,NA,2,6,6,Yes,4,2,1,NA,1,0
eS0OjuMHESGGERl4XsaSXJoxLeMCRU,5,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:11,fullName:iPhone SE 64GB Mobile Phone - Black,399,1,0,5,1,1,22.67599988,1,2,61,2,NA,2,6,6,yes,4,5,1,NA,1,0
EUvLeiEzdL6QvPMRbKRZtCAu7w8l,11,https://xlarge.rsm.nl/phone-shop/#/products/1,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=.EUvLeiEzdL6QvPMRbKRZtCAu7w.8_l_,{linkLocation:footer},NA,0,0,1,11,2,1,77.47600007,3,3,130,2,NA,2,5,6,Yes,4,1,2,NA,1,0
eV6xejKcb24Oq4vQufUuWX5Z9YoNsZ,9,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:4,fullName:Huawei P30 Lite 128GB Mobile Phone - Black,199.95,1,0,9,1,1,122.45,1,1,81,2,NA,2,6,6,Yes,4,3,7,student,1,0
eVCAiQKZpOACCSFqK5LxeimvCYuQOU,20,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:4,fullName:Huawei P30 Lite 128GB Mobile Phone - Black,199.95,1,0,20,2,1,121.7809999,3,3,73,2,NA,2,6,6,Yes,3,3,1,NA,2,0
EwzBRY14ijvaKxtulo78syrPYF1MBt,14,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:1,fullName:Samsung Galaxy A42 5G 128GB Mobile Phone - White,319,1,0,14,1,1,275.6000001,1,1,123,2,NA,2,7,6,Yes,6,5,1,NA,2,0
ExnQr0z52j5Yyhky7jKWvDu4zLd,12,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:10,fullName:Sony Xperia 10 II Mobile Phone - Black,319.95,1,0,12,1,2,95.13000011,2,2,103,2,NA,2,5,6,Yes,4,7,1,NA,2,0
EYFONNNMNSJ7CY3vZp7uOIqcZp68Wy,19,https://xlarge.rsm.nl/phone-shop/#/,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=EYFONNNMNSJ7CY3vZp7_uOIqcZp~68Wy,{linkLocation:footer},NA,0,0,1,19,2,2,170.9560001,4,4,150,2,NA,2,6,6,Yes,6,7,1,NA,1,0
f3Uw4X2RLeijkiX9p2XUbFQd6JZKhX,9,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{}},NA,0,0,0,9,1,1,72.38100004,1,1,132,2,NA,2,2,6,yes,3,5,7,home maker,2,0
f40Xo5WD4pydG0ePjj20BJ8Engy8q,17,https://xlarge.rsm.nl/phone-shop/#/comparison,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=f40Xo5WD4pyd~G0ePjj20BJ8Eng-y8-q,{linkLocation:footer},NA,0,0,1,17,1,1,147.283,1,1,115,2,NA,2,5,6,Yes,2,7,1,NA,1,0
f8eJPOePIWBCpMR8XnFLQpL5osHZpIQ,11,https://xlarge.rsm.nl/phone-shop/#/reviews,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=f8eJPOePIWBCp~MR8XnFLQpL5osHZpIQ,{linkLocation:footer},NA,0,0,1,11,1,2,36.39499998,2,2,64,2,NA,2,3,6,Yes,1,2,3,NA,2,0
F8HDkkLDzVl7faWdn2cIjtT6j0MObB,8,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{}},NA,0,0,0,8,1,1,101.9279997,1,1,83,2,NA,2,5,6,Yes,5,2,1,NA,1,1
F8Qx9NPn45RalXkJzYr3k2bFFe2M,16,https://xlarge.rsm.nl/phone-shop/#/comparison,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=F8Qx9NPn4_.5RalXkJzYr3k~2bF.Fe2M,{linkLocation:footer},NA,0,0,1,16,2,2,230.3199999,4,4,90,2,NA,2,5,6,Yes,4,1,1,NA,2,0
Fa4GzK4L0ZKdhnZtVRLDHWaq20FgCiU,18,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{}},NA,0,0,0,18,2,2,133.2189999,4,4,121,2,NA,3,6,6,yes,6,6,1,NA,2,0
FaM5I5n0hwAQ2hlZR8iZycKoBNIFPu6a,13,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:1,fullName:Samsung Galaxy A42 5G 128GB Mobile Phone - White,319,1,0,13,2,1,110.027,3,3,115,2,NA,2,5,6,Yes,3,2,3,NA,1,0
FcM8CxYiv36WwIObJsYHMsLm4YMXxh,16,https://xlarge.rsm.nl/phone-shop/#/products,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=FcM8CxYiv36Ww-IObJsYHMsLm-4YMXxh,{linkLocation:footer},NA,0,0,1,15,1,2,189.5480001,2,2,257,2,NA,2,6,6,Yes,5,2,3,NA,2,0
fcodXhReKyqpHvx7X1vxFUIMvly9ql,9,https://xlarge.rsm.nl/phone-shop/#/suggestions,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=-fcodXhReKyqpHvx7X~1vxFUIMvly9ql,{linkLocation:footer},NA,0,0,1,9,1,1,74.20000005,1,1,87,2,NA,2,6,6,Yes,6,7,7,Full time parent,2,0
FdkpKAFyFwYnQVjXGY0hnjRLombA5X,16,https://xlarge.rsm.nl/phone-shop/#/products,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=FdkpKAFyFwYnQVjXGY0hn_j_RLombA5X,{linkLocation:footer},NA,0,0,1,16,2,1,196.0109999,3,3,121,2,NA,2,2,6,Yes,2,6,1,NA,2,0
fdPM0ImHU4fNqtpcvTjR8o0K5dR4WMr,2,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/filter,[],NA,0,0,1,2,2,2,0.005000114,4,3,98,2,NA,2,3,6,Yes,1,5,1,NA,2,0
FDZTNSEafkfmFyHkKJJaGR7ooGY7,19,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:8,fullName:Google Pixel 3a XL 64GB Mobile Phone - Black,329,1,0,19,2,2,165.7029998,4,4,75,2,NA,2,6,6,Yes,5,5,2,NA,2,0
fepTKLOkQndbAMZOLlfMyxuSaramNwgm,14,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{}},NA,0,0,0,14,2,1,68.9230001,3,3,114,2,NA,2,3,6,Yes,3,6,1,NA,1,0
fEW3438PW6ZzrO9g6Uqo6REqw8y,26,https://xlarge.rsm.nl/phone-shop/#/reviews/9,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=fEW34_38~P~W6ZzrO9g_6Uqo6REq_w8y,{linkLocation:footer},NA,0,0,1,26,1,1,1309.188,1,1,96,2,NA,2,6,6,Yes,5,1,4,NA,1,0
FGg9NYNCZzBdPdPJJNaXHELgdIqjVL,46,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:11,fullName:iPhone SE 64GB Mobile Phone - Black,399,1,0,45,1,2,583.9460001,2,2,92,2,NA,2,3,6,Yes,3,5,3,NA,2,0
FH23GFunPAeFuAEjdZuHkiLKaPP6DP,8,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:15,fullName:OPPO Reno4 Z 128GB 5G Mobile Phone - White,249.95,1,0,8,2,1,56.86299992,3,3,117,2,NA,1,7,6,Yes,7,1,1,NA,1,0
fHSk4jY6dloFIBO4fQ2akxk47oE0z4Nh,9,https://xlarge.rsm.nl/phone-shop/#/products,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=fHSk4jY6dloFIBO4fQ2akxk47oE0z4Nh,{linkLocation:footer},NA,0,0,1,9,1,1,91.94700027,1,1,70,2,NA,2,6,6,Yes,5,1,1,NA,2,0
fiCXuNY2UvL0bvSEmNGrqS28hY6EI,6,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:7,fullName:Samsung Galaxy A32 5G 64GB Mobile Phone - White,249.99,1,0,6,2,2,165.79,4,3,100,2,NA,2,6,6,yes,4,6,1,NA,1,0
fIJDDZ7fwnXhoB7JQWkPBBEHafgPIBt,29,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:3,fullName:Samsung Galaxy A12 64GB Mobile Phone - Black,169.95,1,0,29,2,2,112.227,4,4,91,2,NA,2,6,6,Yes,6,5,1,NA,2,0
FIMNB6NVoNgi2nL4DQiL498XW3o2eyB,3,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:15,fullName:OPPO Reno4 Z 128GB 5G Mobile Phone - White,249.95,1,0,3,2,2,47.45000005,4,3,113,2,NA,2,7,6,Yes,6,7,1,NA,2,0
fjVKtCubxDCv8PTlIotbJz8WnrsYE,18,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:8,fullName:Google Pixel 3a XL 64GB Mobile Phone - Black,329,1,0,17,1,1,49.96300006,1,1,209,2,NA,1,3,6,Yes,3,5,1,NA,1,0
Fl3DLcbDtwfZ0lQ6pA2iEQdq0tj19V,6,https://xlarge.rsm.nl/phone-shop/#/trolley,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=Fl3DLcbDtwfZ0l_Q6pA2iEQdq0tj.19V,{linkLocation:footer},NA,0,0,1,6,2,2,62.45499992,4,3,148,2,NA,2,3,6,Yes,5,6,2,NA,1,0
flF4xn1Yyr4ZflnAkFsizquFEjhJl,37,https://xlarge.rsm.nl/phone-shop/#/reviews,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=flF4xn1Yy~r4Z-flnAkFsizquF_EjhJl,{linkLocation:footer},NA,0,0,1,37,1,2,237.3329999,2,2,94,2,NA,2,6,6,Yes,6,3,3,NA,2,0
FN2udIekRLgJycWHYeoagVmFhcjne,3,https://xlarge.rsm.nl/phone-shop/#/products,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=FN2udIe.k.RLgJycWHYeoagVmF-hcjne,{linkLocation:footer},NA,0,0,1,3,1,1,186.608,1,1,174,2,NA,2,4,6,yes,2,1,1,NA,2,0
Fn7fIaiUGAm4LeLeqpWFG4MVHevz674,23,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/,null,NA,0,0,1,23,1,2,513.174,2,2,166,2,NA,2,6,6,Yes,5,6,7,Stay at home mum,2,1
FNhwTxNrqGOb8UkAsBv4jCcwlSvYyWcR,6,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{}},NA,0,0,0,6,1,1,37.24899983,1,1,85,2,NA,2,6,6,Yes,5,3,4,NA,2,0
fnSLHclU0Z2ibbHNMWr0hLR7WO7oG,14,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{}},NA,0,0,0,14,1,2,304.243,2,2,258,2,NA,2,7,6,yes,5,5,1,NA,1,0
FOmu0ku3r2V8G7LfzeEodV27Iwfcwt,19,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:8,fullName:Google Pixel 3a XL 64GB Mobile Phone - Black,329,1,0,19,2,2,96.11500001,4,4,97,2,NA,2,6,6,Yes,6,5,3,NA,1,0
FopqswxyBf0YCSBs2FqyhmsTtJUIcg,4,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:11,fullName:iPhone SE 64GB Mobile Phone - Black,399,1,0,4,2,2,66.60100007,4,3,100,2,NA,2,6,6,Yes,6,5,1,NA,1,0
FP4QrQLmkf5flIp0DRa2Twe1qQR8kdv,7,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{}},NA,0,0,0,7,2,2,39.60800004,4,4,65,2,NA,2,5,6,Yes,3,6,1,NA,2,0
fqf14kGNYUeFJaqNTrEQ2p6cFEOfhvml,11,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:11,fullName:iPhone SE 64GB Mobile Phone - Black,399,1,0,11,1,1,166.596,1,1,204,2,NA,2,6,6,yes,6,5,1,NA,2,0
fr1mfeWeo0i1BOjO20fQYrJUpYl,13,https://xlarge.rsm.nl/phone-shop/#/products/10,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=fr1mfeWe.o0i1B-OjO20-fQYr.JUpYl_,{linkLocation:footer},NA,0,0,1,13,2,2,177.3080001,4,4,147,2,NA,2,6,6,Yes,4,2,1,NA,2,1
fSfsweKtza8YYeSz1WAFIYCWmkE5e,6,https://xlarge.rsm.nl/phone-shop/#/,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=fSfsweK-tza8YYeSz1WAFIYCW_mkE5e_,{linkLocation:footer},NA,0,0,1,6,2,2,26.65300012,4,3,41,2,NA,2,5,6,Yes,5,6,1,NA,2,1
FsjS4lE9pwmaS8iGuPfgmtDIY2gNA,14,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:6,fullName:Nokia 3.4 32GB Mobile Phone - Charcoal,109.95,1,0,14,1,1,59.40499997,1,1,93,2,NA,2,5,6,Yes,3,5,5,NA,1,0
FSxzgVW4alNUR9WQMIwQIc37jQ0FwnUf,61,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:7,fullName:Samsung Galaxy A32 5G 64GB Mobile Phone - White,249.99,1,0,61,1,2,1048.632,2,2,88,2,NA,2,5,6,Yes,5,3,3,NA,2,0
FTx6lh7OV8Oa8ZHFvyrE6MA14qO60d,4,https://xlarge.rsm.nl/phone-shop/#/,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=FTx6lh.7OV8Oa8ZHFvyrE6MA14qO60d.,{linkLocation:footer},NA,0,0,1,4,1,1,42.72300005,1,1,78,2,NA,2,3,6,Yes,3,7,1,NA,2,0
fU5VDXdYXPN6oARD4hR660cvyRb8dCY,22,https://xlarge.rsm.nl/phone-shop/#/comparison,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=fU5VDXdYXPN_6oARD4hR660cvyRb8dCY,{linkLocation:footer},NA,0,0,1,22,2,2,79.12800002,4,4,76,2,NA,2,5,6,Yes,3,2,3,NA,1,0
fXxSkbFrq3Cu7m00O8OrFOqs3bBHHe3w,42,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{}},NA,0,0,0,42,1,1,197.4349999,1,1,138,2,NA,2,3,6,Yes,2,1,7,Unable due to disability,2,0
fYNxEQv8qqTxWlCj5tv9tL47p3knFY,16,https://xlarge.rsm.nl/phone-shop/#/products/10,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=fYNxEQv8qqTx~WlCj5tv9tL4.7p3knFY,{linkLocation:footer},NA,0,0,1,16,1,2,178.895,2,2,127,2,NA,2,6,6,Yes,6,5,1,NA,2,0
FZdWtfF3ConM5YRRxWhlqDr0N3lCR,12,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{}},NA,0,0,0,12,2,1,61.54200006,3,3,87,2,NA,3,6,6,yes,4,3,2,NA,2,0
g2lWoyxCJ0CHWAlmAsMIjucneM5dnTP,17,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{}},NA,0,0,0,17,2,1,84.1329999,3,3,94,2,NA,2,6,6,yes,6,7,1,NA,2,0
G5tbDn1VMpqxeZvMy3iCBQhQ5u0w8,5,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:11,fullName:iPhone SE 64GB Mobile Phone - Black,399,1,0,5,2,2,38.76800013,4,4,143,2,NA,2,6,6,yes,6,6,7,NA,2,0
gA0BmtMaNYkV7V6E7hx3JEGj4vQINDi,35,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{}},NA,0,0,0,35,2,2,258.2090001,4,4,95,2,NA,2,5,6,Yes,4,2,1,NA,2,0
GAAcrrtjImnePTn0p5fsNeas35ezPSQ,6,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:11,fullName:iPhone SE 64GB Mobile Phone - Black,399,1,0,6,1,1,62.61800003,1,1,109,2,NA,2,7,6,Yes,5,6,2,NA,2,0
GAdNRwJ65aYfgjyfYF6U9bCin7Pdda,1,https://xlarge.rsm.nl/phone-shop/#/,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=GAdN-RwJ65a-YfgjyfYF6U9bCin7Pdda,{linkLocation:footer},NA,0,0,1,1,1,1,0,1,1,963,2,NA,1,4,6,Yes,4,1,7,NA,2,1
GAS9zdJgexcREvbsjlZD85Z253UfAo,9,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:8,fullName:Google Pixel 3a XL 64GB Mobile Phone - Black,329,1,0,9,1,1,88.65799999,1,1,249,2,NA,2,5,6,Yes,3,6,1,NA,1,0
gAvLC2aW5etg2w1VBQdZ5HTQ45cBArF,12,https://xlarge.rsm.nl/phone-shop/#/suggestions/media,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=gAvLC2aW5etg2-w1VBQdZ5HTQ45cBArF,{linkLocation:footer},NA,0,0,1,12,1,2,48.28900003,2,2,66,2,NA,2,2,6,Yes,2,4,1,NA,NA,0
Gc3T8Qzgv2Qb6FqY9isbH0mQdYdyy,6,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:7,fullName:Samsung Galaxy A32 5G 64GB Mobile Phone - White,249.99,1,0,6,2,2,60.61899996,4,4,101,2,NA,2,5,6,Yes,5,5,1,NA,2,0
gCzfUoI1R095I2ZpZ761OOt3fs0tZOLk,5,https://xlarge.rsm.nl/phone-shop/#/products/6,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=gCzfUoI1R095I2ZpZ761OOt3fs0tZOLk,{linkLocation:footer},NA,0,0,1,5,2,2,34.079,4,3,95,2,NA,2,5,6,Yes,5,3,3,NA,1,0
Gd7n4DFJfhe9nA69Yd0J4QtuYjHbwM4B,6,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:6,fullName:Nokia 3.4 32GB Mobile Phone - Charcoal,109.95,1,0,6,1,1,45.24799991,1,2,56,2,NA,2,6,6,Yes,3,6,1,NA,1,0
gDrZUXzgk1ncN7cBjOvhn4bcsO719qC7,4,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{}},NA,0,0,0,4,2,2,42.1500001,4,4,108,2,NA,2,3,6,Yes,4,6,2,NA,1,1
gExi7qVPoBRjoZqZMGr1U3EbWxhEqT,9,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:13,fullName:Huawei P40 Lite 5G 128GB Mobile Phone - Black,379.95,1,0,8,1,1,334.97,1,1,212,1,nothing,1,6,6,Yes,6,5,1,NA,2,0
gg2xF7MlGQj9dPEX2dUvO6CRRlwkr2nv,8,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{}},NA,0,0,0,8,1,2,171.7080002,2,2,102,2,NA,2,6,6,Yes,6,3,1,NA,1,0
GGOOplmfsWJsc3h09SQGabY3a7v2Frh,5,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:11,fullName:iPhone SE 64GB Mobile Phone - Black,399,1,0,5,1,1,45.16400003,1,1,89,2,NA,3,6,6,Yes,5,5,2,NA,2,0
GgPDwTPIt1h8FvUJITyZA7lY4bz7Jy,5,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:4,fullName:Huawei P30 Lite 128GB Mobile Phone - Black,199.95,1,0,5,2,2,29.80799985,4,4,70,2,NA,2,6,6,Yes,5,6,1,NA,1,0
GGW0BXXnXgy7QX0K1jQvZVsqAIKb4T,1,https://xlarge.rsm.nl/phone-shop/#/,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=GGW0BXXnXgy7QX0.K1jQvZVs.qAIKb4T,{linkLocation:footer},NA,0,0,1,1,2,2,0,4,3,247,1,I was unclear if I was allowed to buy the phone straight away or should I go to the next page and it will tell me if I am allocated to a group to buy a phone. I thought I would be told which phone to buy as well.,2,3,6,Yes,2,3,7,Homemaker,2,1
