user_id,source_url,destination_url,phone_id,fullName,price,outcome_var,bounce,total_clicks,first_morph,last_morph,time_spent_website,condition,condition_reassigned,time_spent_survey,bonus_unclear,bonus_unclear_open,bcq_bonus_received,web_satisf,att_check,att_check_6_TEXT,web_recommend,lk_buy_cellphone,employment_status,employment_status_7_TEXT,gender,Mobile
flF4xn1Yyr4ZflnAkFsizquFEjhJl,https://xlarge.rsm.nl/phone-shop/#/reviews,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=flF4xn1Yy~r4Z-flnAkFsizquF_EjhJl,{linkLocation:footer},NA,0,0,1,37,1,2,237.3329999,2,2,94,2,NA,2,6,6,Yes,6,3,3,NA,2,0
FN2udIekRLgJycWHYeoagVmFhcjne,https://xlarge.rsm.nl/phone-shop/#/products,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=FN2udIe.k.RLgJycWHYeoagVmF-hcjne,{linkLocation:footer},NA,0,0,1,3,1,1,186.608,1,1,174,2,NA,2,4,6,yes,2,1,1,NA,2,0
Fn7fIaiUGAm4LeLeqpWFG4MVHevz674,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/,null,NA,0,0,1,23,1,2,513.174,2,2,166,2,NA,2,6,6,Yes,5,6,7,Stay at home mum,2,1
FNhwTxNrqGOb8UkAsBv4jCcwlSvYyWcR,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{}},NA,0,0,0,6,1,1,37.24899983,1,1,85,2,NA,2,6,6,Yes,5,3,4,NA,2,0
fnSLHclU0Z2ibbHNMWr0hLR7WO7oG,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{}},NA,0,0,0,14,1,2,304.243,2,2,258,2,NA,2,7,6,yes,5,5,1,NA,1,0
FOmu0ku3r2V8G7LfzeEodV27Iwfcwt,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:8,fullName:Google Pixel 3a XL 64GB Mobile Phone - Black,329,1,0,19,2,2,96.11500001,4,4,97,2,NA,2,6,6,Yes,6,5,3,NA,1,0
FopqswxyBf0YCSBs2FqyhmsTtJUIcg,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:11,fullName:iPhone SE 64GB Mobile Phone - Black,399,1,0,4,2,2,66.60100007,4,3,100,2,NA,2,6,6,Yes,6,5,1,NA,1,0
FP4QrQLmkf5flIp0DRa2Twe1qQR8kdv,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{}},NA,0,0,0,7,2,2,39.60800004,4,4,65,2,NA,2,5,6,Yes,3,6,1,NA,2,0
fqf14kGNYUeFJaqNTrEQ2p6cFEOfhvml,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:11,fullName:iPhone SE 64GB Mobile Phone - Black,399,1,0,11,1,1,166.596,1,1,204,2,NA,2,6,6,yes,6,5,1,NA,2,0
fr1mfeWeo0i1BOjO20fQYrJUpYl,https://xlarge.rsm.nl/phone-shop/#/products/10,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=fr1mfeWe.o0i1B-OjO20-fQYr.JUpYl_,{linkLocation:footer},NA,0,0,1,13,2,2,177.3080001,4,4,147,2,NA,2,6,6,Yes,4,2,1,NA,2,1
fSfsweKtza8YYeSz1WAFIYCWmkE5e,https://xlarge.rsm.nl/phone-shop/#/,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=fSfsweK-tza8YYeSz1WAFIYCW_mkE5e_,{linkLocation:footer},NA,0,0,1,6,2,2,26.65300012,4,3,41,2,NA,2,5,6,Yes,5,6,1,NA,2,1
FsjS4lE9pwmaS8iGuPfgmtDIY2gNA,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:6,fullName:Nokia 3.4 32GB Mobile Phone - Charcoal,109.95,1,0,14,1,1,59.40499997,1,1,93,2,NA,2,5,6,Yes,3,5,5,NA,1,0
FSxzgVW4alNUR9WQMIwQIc37jQ0FwnUf,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:7,fullName:Samsung Galaxy A32 5G 64GB Mobile Phone - White,249.99,1,0,61,1,2,1048.632,2,2,88,2,NA,2,5,6,Yes,5,3,3,NA,2,0
FTx6lh7OV8Oa8ZHFvyrE6MA14qO60d,https://xlarge.rsm.nl/phone-shop/#/,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=FTx6lh.7OV8Oa8ZHFvyrE6MA14qO60d.,{linkLocation:footer},NA,0,0,1,4,1,1,42.72300005,1,1,78,2,NA,2,3,6,Yes,3,7,1,NA,2,0
fU5VDXdYXPN6oARD4hR660cvyRb8dCY,https://xlarge.rsm.nl/phone-shop/#/comparison,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=fU5VDXdYXPN_6oARD4hR660cvyRb8dCY,{linkLocation:footer},NA,0,0,1,22,2,2,79.12800002,4,4,76,2,NA,2,5,6,Yes,3,2,3,NA,1,0
fXxSkbFrq3Cu7m00O8OrFOqs3bBHHe3w,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{}},NA,0,0,0,42,1,1,197.4349999,1,1,138,2,NA,2,3,6,Yes,2,1,7,Unable due to disability,2,0
fYNxEQv8qqTxWlCj5tv9tL47p3knFY,https://xlarge.rsm.nl/phone-shop/#/products/10,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=fYNxEQv8qqTx~WlCj5tv9tL4.7p3knFY,{linkLocation:footer},NA,0,0,1,16,1,2,178.895,2,2,127,2,NA,2,6,6,Yes,6,5,1,NA,2,0
FZdWtfF3ConM5YRRxWhlqDr0N3lCR,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{}},NA,0,0,0,12,2,1,61.54200006,3,3,87,2,NA,3,6,6,yes,4,3,2,NA,2,0
g2lWoyxCJ0CHWAlmAsMIjucneM5dnTP,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{}},NA,0,0,0,17,2,1,84.1329999,3,3,94,2,NA,2,6,6,yes,6,7,1,NA,2,0
G5tbDn1VMpqxeZvMy3iCBQhQ5u0w8,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:11,fullName:iPhone SE 64GB Mobile Phone - Black,399,1,0,5,2,2,38.76800013,4,4,143,2,NA,2,6,6,yes,6,6,7,NA,2,0
gA0BmtMaNYkV7V6E7hx3JEGj4vQINDi,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{}},NA,0,0,0,35,2,2,258.2090001,4,4,95,2,NA,2,5,6,Yes,4,2,1,NA,2,0
GAAcrrtjImnePTn0p5fsNeas35ezPSQ,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:11,fullName:iPhone SE 64GB Mobile Phone - Black,399,1,0,6,1,1,62.61800003,1,1,109,2,NA,2,7,6,Yes,5,6,2,NA,2,0
GAdNRwJ65aYfgjyfYF6U9bCin7Pdda,https://xlarge.rsm.nl/phone-shop/#/,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=GAdN-RwJ65a-YfgjyfYF6U9bCin7Pdda,{linkLocation:footer},NA,0,0,1,1,1,1,0,1,1,963,2,NA,1,4,6,Yes,4,1,7,NA,2,1
GAS9zdJgexcREvbsjlZD85Z253UfAo,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:8,fullName:Google Pixel 3a XL 64GB Mobile Phone - Black,329,1,0,9,1,1,88.65799999,1,1,249,2,NA,2,5,6,Yes,3,6,1,NA,1,0
gAvLC2aW5etg2w1VBQdZ5HTQ45cBArF,https://xlarge.rsm.nl/phone-shop/#/suggestions/media,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=gAvLC2aW5etg2-w1VBQdZ5HTQ45cBArF,{linkLocation:footer},NA,0,0,1,12,1,2,48.28900003,2,2,66,2,NA,2,2,6,Yes,2,4,1,NA,NA,0
Gc3T8Qzgv2Qb6FqY9isbH0mQdYdyy,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:7,fullName:Samsung Galaxy A32 5G 64GB Mobile Phone - White,249.99,1,0,6,2,2,60.61899996,4,4,101,2,NA,2,5,6,Yes,5,5,1,NA,2,0
gCzfUoI1R095I2ZpZ761OOt3fs0tZOLk,https://xlarge.rsm.nl/phone-shop/#/products/6,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=gCzfUoI1R095I2ZpZ761OOt3fs0tZOLk,{linkLocation:footer},NA,0,0,1,5,2,2,34.079,4,3,95,2,NA,2,5,6,Yes,5,3,3,NA,1,0
Gd7n4DFJfhe9nA69Yd0J4QtuYjHbwM4B,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:6,fullName:Nokia 3.4 32GB Mobile Phone - Charcoal,109.95,1,0,6,1,1,45.24799991,1,2,56,2,NA,2,6,6,Yes,3,6,1,NA,1,0
gDrZUXzgk1ncN7cBjOvhn4bcsO719qC7,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{}},NA,0,0,0,4,2,2,42.1500001,4,4,108,2,NA,2,3,6,Yes,4,6,2,NA,1,1
gExi7qVPoBRjoZqZMGr1U3EbWxhEqT,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:13,fullName:Huawei P40 Lite 5G 128GB Mobile Phone - Black,379.95,1,0,8,1,1,334.97,1,1,212,1,nothing,1,6,6,Yes,6,5,1,NA,2,0
gg2xF7MlGQj9dPEX2dUvO6CRRlwkr2nv,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{}},NA,0,0,0,8,1,2,171.7080002,2,2,102,2,NA,2,6,6,Yes,6,3,1,NA,1,0
GGOOplmfsWJsc3h09SQGabY3a7v2Frh,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:11,fullName:iPhone SE 64GB Mobile Phone - Black,399,1,0,5,1,1,45.16400003,1,1,89,2,NA,3,6,6,Yes,5,5,2,NA,2,0
GgPDwTPIt1h8FvUJITyZA7lY4bz7Jy,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:4,fullName:Huawei P30 Lite 128GB Mobile Phone - Black,199.95,1,0,5,2,2,29.80799985,4,4,70,2,NA,2,6,6,Yes,5,6,1,NA,1,0
GGW0BXXnXgy7QX0K1jQvZVsqAIKb4T,https://xlarge.rsm.nl/phone-shop/#/,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=GGW0BXXnXgy7QX0.K1jQvZVs.qAIKb4T,{linkLocation:footer},NA,0,0,1,1,2,2,0,4,3,247,1,I was unclear if I was allowed to buy the phone straight away or should I go to the next page and it will tell me if I am allocated to a group to buy a phone. I thought I would be told which phone to buy as well.,2,3,6,Yes,2,3,7,Homemaker,2,1
GgZdrRTHj2drrkLnUaa0O9IjcZO7,https://xlarge.rsm.nl/phone-shop/#/reviews,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=GgZdrRTH~j-2drrkL~nU_aa0O9IjcZO7,{linkLocation:footer},NA,0,0,1,18,1,1,102.7320001,1,1,186,2,NA,2,6,6,yes,5,7,1,NA,2,0
GIltWfuE1THAC0MwWomVPXd5XEFhhv8s,https://xlarge.rsm.nl/phone-shop/#/,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=GIltWfuE1THAC0MwWomVPXd5XEFhhv8s,{linkLocation:footer},NA,0,0,1,14,1,1,75.59100008,1,1,102,2,NA,2,5,6,yes,4,1,1,NA,2,0
GIP7hNC1BLe8LYuluO0FlhAM3h6uoi,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:11,fullName:iPhone SE 64GB Mobile Phone - Black,399,1,0,6,2,2,43.95899987,4,4,92,2,NA,2,3,6,Yes,2,7,1,NA,2,0
gizhfmUkENsIV2A2zuyzE9a1Vjxqk,https://xlarge.rsm.nl/phone-shop/#/products,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=gizhfmUkENs_IV2A2_zuyzE9a~1Vjxqk,{linkLocation:footer},NA,0,0,1,6,1,1,53.64900017,1,2,182,2,NA,2,3,6,Yes,2,3,7,Disabled,1,0
GKriTM1lafEw5npZ755J8TRpuM2lgA1,https://xlarge.rsm.nl/phone-shop/#/products/7,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=GKriTM1lafEw-5npZ755J8TRpuM2lgA1,{linkLocation:footer},NA,0,0,1,19,1,2,131.4299998,2,2,74,2,NA,2,6,6,Yes,6,5,1,NA,2,1
GkxqYzYM0FVMafX1LbM6bjLIi5J,https://xlarge.rsm.nl/phone-shop/#/,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=Gkxq-YzYM0FV~MafX_1LbM6-bjLIi5~J,{linkLocation:footer},NA,0,0,1,11,2,1,103.0580001,3,3,105,2,NA,2,6,6,Yes,2,1,1,NA,1,0
GLEeXFBi6YOAi26AVuzGNyRsAmSzo,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{}},NA,0,0,0,19,2,2,85.03600001,4,4,70,2,NA,2,6,6,Yes,4,7,1,NA,2,1
GMx9zSF15nwwTddl086a21EEJiU43dN,https://xlarge.rsm.nl/phone-shop/#/products,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=GMx9zSF15nw~wTddl086a21EEJiU43dN,{linkLocation:footer},NA,0,0,1,17,1,2,198.1730001,2,2,76,2,NA,2,5,6,Yes,5,4,1,NA,2,0
Gnbng2nmodcHxEcyZFDJIAyVxOw8dI,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:12,fullName:Motorola G9 Power 128GB Mobile Phone - Blue,159.99,1,0,15,1,1,284.3429999,1,1,83,2,NA,2,6,6,Yes,5,7,2,NA,1,0
go0cT2QYrMAUalZ2i6lbXemlcpTSE,https://xlarge.rsm.nl/phone-shop/#/comparison,https://xlarge.rsm.nl/phone-shop/#/trolley,{trolley:{id:12,fullName:Motorola G9 Power 128GB Mobile Phone - Blue,0,0,0,27,2,2,169.234,4,4,112,2,NA,2,4,6,Yes,4,6,2,NA,2,0
gOFTUxKQdyxYunyPms990taLEoEbOa9O,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{}},NA,0,0,0,5,1,1,28.87800002,1,2,106,2,NA,3,6,6,Yes,5,3,4,NA,2,1
gprRBrSgdjOXzjU8r3OKfGBUBJykd1,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:7,fullName:Samsung Galaxy A32 5G 64GB Mobile Phone - White,249.99,1,0,11,1,2,158.543,2,2,200,2,NA,2,5,6,Yes,4,4,1,NA,1,0
GRRMfei0G3ulIeK41dAZoNAk5aZ,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{}},NA,0,0,0,9,1,2,70.58599997,2,2,228,2,NA,2,5,6,Yes,5,3,7,Looking after home,2,0
gTbWTvl1S1AfyHKUY6u0hmYLaWrKbhG,https://xlarge.rsm.nl/phone-shop/#/,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=gTbW~Tvl1S1AfyHKUY6u0hmYLaWrKbhG,{linkLocation:footer},NA,0,0,1,8,1,1,24.97899985,1,1,86,2,NA,2,5,6,yes,5,1,7,long term sick leave,2,0
gV5OcNC366W8bVvHTNkLFGuuhx,https://xlarge.rsm.nl/phone-shop/#/products,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=gV5OcNC366W8bV-vHT-N-_kLF~-Guuhx,{linkLocation:footer},NA,0,0,1,12,1,2,113.3539999,2,2,98,2,NA,2,6,6,Yes,2,4,8,NA,2,0
GVnO0P6AQ2FnMmtOgNNoEEIkJTLzO,https://xlarge.rsm.nl/phone-shop/#/products,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=GVnO0_P6A~Q~2FnMmtOgNNoEEIkJTLzO,{linkLocation:footer},NA,0,0,1,16,2,2,568.2719998,4,4,127,2,NA,2,6,6,Yes,4,2,1,NA,1,0
GVy6y1x89W8LKRRHpFAAEyam587pz,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{}},NA,0,0,0,2,1,1,11.51900005,1,1,75,2,NA,2,4,6,Yes,4,1,3,NA,2,0
GWdgYQztIuNB6Mr4sK2i70zdJH1YbDIn,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:1,fullName:Samsung Galaxy A42 5G 128GB Mobile Phone - White,319,1,0,3,2,2,24.91899991,4,3,170,2,NA,2,2,6,YES,6,6,1,NA,2,0
gX5O4sDCQe5VW0FukdwMrv726NcuuP,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{}},NA,0,0,0,10,1,1,96.625,1,1,96,2,NA,2,6,6,Yes,6,2,1,NA,1,0
GxU6pjUBnCKHSl3Uzjd5ZaolUfUseQx,https://xlarge.rsm.nl/phone-shop/#/trolley,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=GxU6~pjUBnCKHSl3Uzjd5ZaolUfUseQx,{linkLocation:footer},NA,0,0,1,13,2,2,51.25,4,4,87,2,NA,2,4,6,Yes,2,4,1,NA,1,0
gYOAJnLEvFMfM9OdF8zaHltuT424EYx,https://xlarge.rsm.nl/phone-shop/#/,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=gYOAJnLEvFMfM9OdF8zaHl.tuT424EYx,{linkLocation:footer},NA,0,0,1,8,1,2,83.71399999,2,2,94,2,NA,2,3,6,Yes,2,7,1,NA,1,0
gZfe71o7BnC2luvjMRO378qlc1OKa,https://xlarge.rsm.nl/phone-shop/#/,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=gZfe71o7BnC2luvjMRO-378q_lc1OKa-,{linkLocation:footer},NA,0,0,1,19,1,1,170.3309999,1,1,101,2,NA,2,3,6,yes,2,2,7,Homemaker,2,0
gZOGCPNi8zacp4DaRBoSyK5RkhkfwIj,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:3,fullName:Samsung Galaxy A12 64GB Mobile Phone - Black,169.95,1,0,6,1,1,392.3709998,1,2,89,2,NA,2,5,6,yes,3,1,1,NA,2,0
h02hufgMOiwAREjIbXjOI01jMbQIgdW2,https://xlarge.rsm.nl/phone-shop/#/products,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=h02hufgMOiwAREjIbXjOI01jMbQIgdW2,{linkLocation:footer},NA,0,0,1,10,2,2,107.1629999,4,4,157,2,NA,1,6,6,Yes,5,2,1,NA,2,0
H0oWu4FIA2jARafQGBLsNB9oB4pO2X,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:1,fullName:Samsung Galaxy A42 5G 128GB Mobile Phone - White,319,1,0,12,1,1,63.86100006,1,1,93,2,NA,2,5,6,Yes,7,6,1,NA,1,0
h1lE8GTF0aCkqY9VedyZjRPdmt1hzGl,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:11,fullName:iPhone SE 64GB Mobile Phone - Black,399,1,0,6,2,2,56.5170002,4,4,109,2,NA,2,5,6,Yes,5,5,1,NA,2,0
h2X0bdZyyynIldmqK1ahhzxCjIPzqeF,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{}},NA,0,0,0,19,2,1,273.954,3,3,99,2,NA,2,6,6,Yes,5,5,1,NA,1,1
H5IZqQ88WGXuQcsM9Q9SMrVCr73Au,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:4,fullName:Huawei P30 Lite 128GB Mobile Phone - Black,199.95,1,0,34,2,2,247.4989998,4,4,810,2,NA,2,5,6,yes,4,2,1,NA,1,0
H5XwNieOYMerMrKALQGSSHasNQ3X8,https://xlarge.rsm.nl/phone-shop/#/products,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=H5XwNieOYMerMrKALQGSSHas_NQ_3_X8,{linkLocation:footer},NA,0,0,1,6,1,1,170.4889998,1,1,81,2,NA,2,6,6,Yes,4,1,1,NA,1,1
H6bVLkIfD8QBRSzvefjzhi4KUKLbi,https://xlarge.rsm.nl/phone-shop/#/products,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=H~6bVLkIfD8QBR_Szvefj~zhi4KUKLbi,{linkLocation:footer},NA,0,0,1,15,2,1,289.5929999,3,3,149,2,NA,2,2,6,yes,2,6,1,NA,2,0
H8aawHlk99hVXSwbbDIj3FGl0vCfNAE,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{}},NA,0,0,0,22,2,1,82.12400007,3,3,84,2,NA,2,6,6,Yes,3,5,3,NA,1,0
h8oxPCSY43cmc6qIJy1pRvDNZjChcUBW,https://xlarge.rsm.nl/phone-shop/#/,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=h8oxPCSY43cmc6qIJy1pRvDNZjChcUBW,{linkLocation:footer},NA,0,0,1,11,2,1,306.342,3,3,107,2,NA,2,5,6,Yes,3,2,5,NA,2,0
H9pi4xc9dG0vpU6X9sBKp8fMG3zn2,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{}},NA,0,0,0,29,1,1,309.027,1,1,76,2,NA,2,3,6,Yes,1,2,3,NA,2,0
HAlWCU3QrbHygSG6Rbv8nW8SNRuLIvlC,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:3,fullName:Samsung Galaxy A12 64GB Mobile Phone - Black,169.95,1,0,6,2,2,86.375,4,4,126,2,NA,2,7,6,Yes,6,5,5,NA,1,0
HAzFHTuZopGYdJK3QJKtMzhvnYf0EWO,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{}},NA,0,0,0,13,1,1,113.573,1,1,88,2,NA,2,4,6,Yes,3,7,2,NA,1,0
hb5yqLHgKnwTX2q4AQEp9b0cnJQQySZ,https://xlarge.rsm.nl/phone-shop/#/comparison,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=hb5yqLHgKnwTX2q4AQEp9b0cnJQQyS_Z,{linkLocation:footer},NA,0,0,1,14,1,1,138.4220002,1,1,101,2,NA,2,5,6,yes,2,5,2,NA,2,0
HbIXdu6VNqLkKxu0za6aglmGFTXBB,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:1,fullName:Samsung Galaxy A42 5G 128GB Mobile Phone - White,319,1,0,14,1,2,255.55,2,2,97,2,NA,2,5,6,Yes,5,7,2,NA,2,0
HcKcLwQBUVEPoVYo5da8Thvv7TCvRvB,https://xlarge.rsm.nl/phone-shop/#/,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=HcKcLwQBUVEPoVYo5da8~Thvv7TCvRvB,{linkLocation:footer},NA,0,0,1,7,2,2,32.26399994,4,4,188,2,NA,3,5,6,yes,4,5,3,NA,1,0
HCWlN8Mq0ZURzll37Kwau7oHzKd1I7,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:11,fullName:iPhone SE 64GB Mobile Phone - Black,399,1,0,8,2,1,55.70900011,3,3,108,2,NA,2,5,6,Yes,5,2,7,Disabled,2,0
Hd1lJAvfBqPPH9CSNuSHtXbmv4uAbBl,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{}},NA,0,0,0,23,1,2,191,2,2,135,2,NA,1,6,6,Yes,5,6,7,"Working part time, student",1,0
hdiwfMbiH3AAuaHqPWELot9keiQUp,https://xlarge.rsm.nl/phone-shop/#/products,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=hd-iwfMbiH3AAua_H.qPWELot9keiQUp,{linkLocation:footer},NA,0,0,1,16,1,1,247.3310001,1,1,93,2,NA,2,5,6,Yes,2,1,1,NA,1,0
hEHbE5YfoPbopn1dcnUH9x2CFegrRQu,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:8,fullName:Google Pixel 3a XL 64GB Mobile Phone - Black,329,1,0,6,1,1,99.7980001,1,2,123,2,NA,2,6,6,Yes,4,6,1,NA,1,0
HFfNrsbes9NMczHEnCKol2IxBYkiT46,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{}},NA,0,0,0,6,1,1,38.20600009,1,2,105,2,NA,3,6,6,Yes,5,5,1,NA,1,0
