survey_time_spent,survey_user_id,bonus_unclear,bonus_unclear_open,bcq_bonus_received,web_satisf,att_check,att_check_6_TEXT,web_recommend,lk_buy_cellphone,employment_status,employment_status_7_TEXT,gender,Mobile
148,9a9TuEPhMuohRxb6R89_D~zw9VpVqOVV,2,,2,5,6,Yes,5,4,3,,2,1
146,liwKccdshFv4T58sgKR0Bxc~HwulaMb9,2,,2,5,6,Yes,4,5,1,,2,0
99,romydGCSC3l_8p~ArEZfa_etFiVm.2pT,2,,2,6,6,Yes,3,2,3,,2,1
104,lFGZeCpt.0Wm4JPp~.~O-8sV2-4W.sbE,2,,2,5,6,Yes,5,2,1,,1,0
97,chnTFGCxeW3TKmxy96krBkbnViGaKSoA,2,,2,7,6,YES,6,6,7,home maker,2,0
129,OnUR.YBZ.eL9dAke4tlxGh4oHol4CChF,2,,2,5,6,Yes,6,3,4,,2,0
134,bxlE3qw~nk2KhdVcT.rQ8rdZcX1emB5P,2,,2,6,6,Yes,6,1,4,,1,1
66,ie_6HCfGnsb3hj._~~~_CT9cqL6BaXOm,2,,2,6,6,Yes,5,1,3,,2,0
121,IJpeP7F1j5U17ox.9Axd5FGiSYrJc8nL,2,,2,6,6,Yes,5,2,1,,2,1
86,82NVxx1jc3TjOmru2h-UNbXx8RxvbSur,2,,2,6,6,Yes,6,1,1,,2,1
103,A9OTZ5U6D.m9n4MhiCyeIjqKv~DuPoBc,2,,2,6,6,Yes,6,7,3,,1,1
135,PgthNtRznysN1ZCt5Kusaf8BnMexv.we,2,,2,6,6,Yes,5,2,2,,2,0
202,L2TgxIhaQh1EAdvaM~7.81TUgwPsmR_T,2,,2,7,6,Yes,7,7,2,,1,1
97,GVNGBMM~Xj_wQ0m3.5uEXMCu1iIOzpka,2,,2,6,6,Yes,5,1,1,,2,1
77,ecRvqK~T~LdxmNP06mUGlnpkkOS5DbRx,2,,2,5,6,Yes,5,1,3,,1,0
112,Fswls4TZJB5xV~E_aq2.zd0E1lMMBJUq,2,,2,5,6,Yes,4,5,1,,2,1
93,qlmOsoSp0vYZcEwSKVc5RdhukHY6m0UA,2,,2,5,6,Yes ,5,6,7,homemaker,2,1
88,Y866iiekRl.5zW3cJbLbBf7ENlL_5gLp,2,,2,6,6,Yes,6,5,7,Homemaker,2,1
64,SqP.ekAae_8iMmkC68unZ9FK0Xci7Xdd,2,,2,3,6,Yes,2,1,1,,1,0
60,gYHC3fmBuFOE_J6PwPiL.P2QhFx7dPzj,2,,2,6,6,Yes,6,7,1,,2,0
116,jY8N1B9dvi1HRUi5WRq_fqPdbyWTYf8Q,2,,2,4,6,Yes,3,3,2,,2,0
185,zArvj8GJDFKnH4rTF~-Yac7QVbz2KN8H,2,,2,5,6,Yes,5,6,4,,1,0
86,Q0yF~DaWf1JeSPoD1YLGbPp~Pe8d9uA2,2,,2,6,6,Yes,5,1,1,,1,0
103,oVNLWZQJWtWookR74.yks6yMi2LmitIV,2,,2,6,6,Yes ,6,5,1,,2,1
93,bK09~NGF7-S75C~7juRU.pvDy_piIE8B,2,,2,7,6,Yes,6,5,1,,2,1
70,zTIETcliLwrhTcc4U5TLxrBeGPMJBuEf,2,,2,3,6,Yes,3,2,1,,1,0
77,iHwk_rK3cLwcwaS-4FP~n9qQWa0wt-iM,2,,2,6,6,Yes,5,1,3,,1,0
111,Ch~UD_y8cEilpMHdQFFD2jKA8fQAOaL6,2,,2,6,6,Yes,5,7,1,,1,1
122,VNxkONtGXbb9kUtch_fNZElFxAoaT0Vz,2,,2,5,6,Yes,5,5,1,,1,0
71,sHl~Lzt-vh9ygeifQUvNouqV2BMBD6MH,2,,2,6,6,yes,5,4,1,,2,0
89,uAC.r9HsPd2.kv.spbCz5_4MQdo.mFCH,2,,2,6,6,Yes,6,7,1,,2,0
85,Aap4ryhIMI7JIJaDNrGYjJ2oH4_FAoIa,2,,2,6,6,Yes,5,1,1,,1,0
70,oxliehHQb8-bQ-CKB-2LQ5IQSUevuaM4,2,,2,5,6,yes,5,5,2,,2,0
111,z5W8.x.940PT33XE62U7HxioZEnYwmYH,2,,2,7,6,yes,7,3,1,,2,0
100,R6VXx7BwAXEji~Q8f.mudd204buhlzDg,2,,2,6,6,Yes,5,2,1,,1,1
124,dGYzfQPB1Z_5zwx1hvz6QB08LlyikCaB,2,,3,5,6,yes,5,6,1,,2,0
105,uv3PiwNHLDGx03i0UpnMTyJVMl3Uz35.,2,,2,4,6,Yes,4,6,1,,2,0
44,wdnu1pByEYHmLxHR-wCmYT9Y6OmoowgB,2,,1,1,6,yes,1,2,1,,2,0
96,9RS~h27zUbAEP5XCSXGyrGOzDPHChGd8,2,,2,3,6,Yes,3,3,1,,2,0
155,'-zNviCnEbcfJdXkIdWSUUCgh0MKyLoJh,2,,2,5,6,Yes,5,7,1,,2,1
112,LI2RlEBI0rGYjnrOMWJU_Tdpb~_FB2Xm,2,,2,6,6,Yes,6,5,1,,1,0
114,YoWEMgDcDXK6Y1XvEcEtouKMlLLpbmoQ,2,,2,6,6,yes,2,2,1,,1,0
100,N1xsYW13d7jOz44er-wuSwqwiofb4Xdx,2,,2,6,6,Yes,6,4,7,,2,0
108,DWZIxnqq5IrdLaW.15qYiGvkNALYaQ0-,2,,2,3,6,yes,3,2,5,,1,0
81,GKmg8vNUtg5ZIs9lVvd0mcO0SMfy2ZYa,2,,2,6,6,Yes,6,1,3,,2,0
109,e9Kv~qnIygenI9-FNCH_eWBYt9Uyc25l,2,,2,7,6,Yes,5,1,7,,2,0
101,N_5xK-ttXP9GvJDvoIlbdSOP-mStMDBQ,2,,2,6,6,Yes,4,5,2,,2,1
99,.brx0HgUgE.GB2U7F5jYKMtnz3JETFls,2,,2,6,6,Yes,6,6,1,,2,0
88,d2o3sQgX.tuWtg2MUyG9InKqS3Yy-JjP,2,,2,5,6,Yes,5,5,1,,1,0
189,__NlK~lYhSs5h__waZriGuuK4FmWcytB,2,,2,6,6,Yes,4,4,1,,2,1
149,JuNRu1hAU~2MldT6X8FKMqC9yG7KSDQL,2,,2,6,6,Yes,5,3,1,,2,0
74,JJ64YAazXr-o4y_h_bvW0.yN1GDofK0i,2,,1,5,6,Yes,5,7,1,,2,1
101,4eSUhuEG3S6obxOyCn8eRjG69KzZ1vxb,2,,2,6,6,Yes,5,5,7,Homemaker,2,1
100,799JBIAYQcMwXxxfU2ljg-22YZDx93kF,2,,2,6,6,yes,6,3,1,,2,0
73,rdgkyDlj3k-S_i.Y6xljFbV7Fpo95v1N,2,,2,6,6,Yes,7,5,1,,2,1
95,5kB9.vg61cuT5WwOGI99HX~3.PpAkZfs,2,,1,6,6,Yes,5,4,1,,2,0
87,.dx.Z-RwsABRvRxA~sFnBlClQ5WpI-Bz,2,,2,5,6,Yes,3,7,1,,1,0
135,AWq14dDP4pbzNYCfAJ5JyFdkR2MhRZ0w,2,,2,6,6,Yes,3,2,1,,2,0
102,mAfECCu4XkE6Pff-0r5diNnPgfOZqdEM,2,,2,7,6,Yes,5,7,2,,2,0
67,uNEDHw.qrjeaJAA1Af_EwjPDp0d93We5,2,,2,5,6,Yes,3,2,1,,2,0
123,_nI7gdBr~.XuxWjffeWN-AIaQW8ia.6R,1,They went a little fast and it took me a while to remember what the task was.,2,7,6,Yes,6,1,1,,2,0
94,R6-3Gtq2rfWB6flBnYz-~TJc3jwrMy.v,2,,2,7,6,Yes,6,4,1,,1,1
117,7DTvJUk1XDsOcMAknhyXkNHMhzhaAgfx,2,,2,3,6,Yes,3,6,1,,2,0
121,Z4fG9ExfRVUUSA97Bpbx0yIynAa2XG6P,2,,2,6,6,Yes,5,7,4,,2,1
87,4EHN2jMiygTsjfMrk4iJ48hkMJekkX_l,2,,3,6,6,yes,6,5,2,,2,0
80,Wx6UP~HbOKrSKkIsI79UB6LJwbIzKRg8,2,,2,6,6,Yes,5,6,1,,1,1
63,R6Ckk_A.l37nFgdy3y4I8KQVqPUFm-M9,2,,2,6,6,Yes,6,1,1,,2,1
99,KugPzMSK.kDEl9vvJQVIn-c3C.sYkEea,2,,2,5,6,Yes,1,5,7,homemaker,2,0
118,wwTwfYqR_TFxw~TSCChE_VNDki4cX_5s,2,,2,6,6,Yes,7,2,4,,2,1
250,eQ28kI~m-G-Smu_7k6daRqpwy2.hHHis,2,,2,4,6,Yes,4,6,1,,2,0
150,vkuo67dbgFetl.PB3hmdyShVT1YqOSJO,2,,2,6,6,Yes,5,4,2,,2,0
70,VNigzjuQsYjGtWgnsem_STqLHNHvhk4p,2,,2,6,6,Yes,3,5,1,,1,0
68,T7vbRfOnzd7WfCrwyBPt9eC3.9jM6D79,2,,2,6,6,Yes,5,6,1,,2,1
80,fp-fdFsHSk16mosInRwee5s3ecmz-5Dj,2,,2,6,6,Yes,4,5,2,,2,0
97,YUWg~WEMWLl0G28pTe~goXC39lJt-qw2,2,,2,7,6,Yes,7,2,1,,2,0
75,pA_DXa68OYUbuI6Se1pRLX3Asoz3UO5-,2,,3,6,6,Yes,6,3,1,,2,0
87,6.zqpilTQ0upHK8qVghHEhZCQzDCHtKV,2,,2,7,6,Yes,6,5,1,,2,0
124,MrG9yc_aE8Qj_xlZ85dhnciCtP2H48Jx,2,,2,2,6,Yes,2,2,2,,2,1
191,upNjKBDl22Hjo9U1nmpQ1kAFstTo.orl,2,,2,5,6,yes,4,6,5,,1,0
101,1qH4U~aR7aIVlXXoffsxQaycXG.X2n23,2,,2,5,6,YES,5,1,1,,1,1
85,'-H5q_S9wCYrfCGzOkDqARBnW~Njmy421,2,,2,5,6,yes,5,2,1,,2,0
81,yu8OPcCmxMBeR5x7_2YbH8cW0rJVmVN0,2,,3,5,6,yes,4,2,2,,2,0
70,g0~R7Arytqv3aEB4J6kbZypo5TE-.1Q~,2,,2,6,6,Yes,5,3,1,,1,0
98,TY.Aow~_H-~Y0jLVZa8nr9ceEiqOrafP,2,,2,6,6,Yes,7,7,3,,2,0
131,NF5uyL825kpP3-4xOQb0FAySnR1vb3uB,2,,2,6,6,yes,6,6,1,,2,0
184,P-hVwBy~NxtRiehj0ogGkqyjllewCLiL,2,,2,6,6,yes,5,5,1,,2,0
90,SMcEaj.bBfLVJ3~C4HHkYhjDa3RrBqrR,2,,2,6,6,Yes,5,5,4,,2,0
79,B2IDZH_Olgzkaob5Fh2TLMH-2pwQrBzF,2,,1,6,6,Yes,5,7,1,,1,0
82,M8h420lBNOuvBvDi8gRgSzuv3FIyGWKD,2,,3,5,6,Yes,5,6,1,,1,1
114,zCU2bUsLUpDpTMJZ~I7gX0KpBufVjOug,2,,2,6,6,Yes,6,6,1,,2,1
51,BwXxIyDRo.1W85aDzd6cBgwLxq5K4ews,2,,2,7,6,Yes,6,7,4,,2,0
87,XVBxZ-5p-7FWYuu8Qy8Jx5rxWWfkLiBA,2,,2,6,6,Yes,5,7,7,,2,0
75,LvaD56oIJWSdJft_fA_SlVE0qw5Qe4vs,2,,2,6,6,Yes,5,3,1,,2,1
78,Gsvkl7Acz66gVZ7k-DsGQ7qw5ZJKm3eO,2,,2,7,6,Yes,6,3,1,,2,1
132,AjBtOxb9z-M~Zx1gihoGq_JpG5KWEI4N,2,,2,5,6,Yes,3,2,7,health problems,1,0
92,SThnjX42ZIgvFeL_8pDyL3~j0h1m_C9z,1,It wasn't clear whether the amount of money saved (left over from the £450) would impact your chances in the lottery. ,2,7,6,Yes,7,7,3,,2,0
82,97agREplAjDO0SsRyCgToHtn~3Ckyd4v,2,,2,5,6,yes,4,5,2,,2,0
125,PPKi1bX_BYeG7SvvpiTpno5BKnI1Hill,1,I didn't understand if I was supposed to buy the phone or just browse them and if I did buy the phone did I have to pay for it myself I wasn't sure.,2,3,6,Yes,2,6,3,,2,0
84,kw2lLUJ7xGUqD40-_K51n9encHo.hZt8,2,,2,5,6,Yes,5,7,1,,1,0
130,NEQgJew8jbLo_ntNb06tQANlDpIKD~-f,2,,2,6,6,Yes,5,5,2,,1,0
76,nIU1JDYR1lB6xE6KcoZ-8.BXHE0uT8qw,2,,2,5,6,Yes,4,2,3,,1,1
82,G3BAGWRaPXf7YH8.yZ0cArOmDRoM_5M.,2,,1,6,6,Yes,6,2,1,,2,0
81,4HuEE.rPaKPuhS9_KySlQBxKYj4LB_v~,2,,2,6,6,Yes,6,5,3,,2,0
58,adwpOUJYMn1zAs-PRrQfYtfBe564BDtQ,2,,2,5,6,yes,4,2,1,,2,0
101,3N3cUz07c1wyl3TBnEvw7wHtpkzVyDFi,2,,3,1,6,Yes,2,2,1,,2,0
462,SLaWpn5des9CY6jwiHJ67.1ASc17I2ca,2,,2,5,6,"""Yes""",5,4,1,,2,0
77,0KGKyGZaeLiW-vbz0-S-fWCod3h~gxhA,2,,2,3,6,Yes,3,5,1,,1,0
86,sPRkiSellLPOzSPGu4ML6c0IrT5S3QjW,2,,2,4,6,Yes,3,2,1,,2,1
124,qgaa1nG4dTaAj.7kqTbQYsuP-mOHXw5Z,2,,2,3,6,YES,3,3,1,,2,1
90,c0b08dVHO9dBomzH_IEOb-wt0a9qnzux,2,,2,5,6,Yes,2,3,3,,1,0
80,fv4EEVQUsvNwEQOEwR5p2M544p6V8IkU,2,,2,6,6,Yes,5,3,2,,2,0
108,Avqi_f7l1g8-DzUXlyNbxpTWsubNhbYr,2,,2,2,6,Yes,6,3,1,,1,0
97,'--_7BcDwoBfrdTNXM_StwXnL0CdOHCho,2,,2,5,6,Yes,5,7,1,,2,0
98,vj.mcN5fOpE6VfdkNmWa0dF3F-bC0kDB,2,,3,3,6,Yes,3,6,1,,1,1
105,j1vwvhV~xzyBu.P0KxriUGoUGH1aLdrB,2,,2,6,6,yes,6,5,3,,1,0
68,qFlOyS9LVCBTCJ~X4SbwohrgsYpyXB3O,2,,3,7,6,Yes,6,5,1,,1,0
111,eyGRPuOMEkbfbPU72dJBeiaCT4qIWU7H,2,,2,4,6,Yes,3,2,3,,2,0
122,kuRiogBwb5rFBkW.O1F0FqHv0kxz~C8y,2,,2,6,6,Yes,6,2,1,,2,0
69,WKOKhuqZrXS7E9uQzxgILlQtPQdqLmWe,2,,2,6,6,Yes,5,2,1,,2,1
81,OxKceT.dqAk1zv4byXXERGcIipAEZ82-,2,,2,5,6,Yes,5,7,1,,2,1
108,pD~24_bfzKH4dRqI2Hv.OKm8f.~6~Dh2,2,,2,6,6,Yes,5,7,1,,1,1
96,aiN6wCRDeZEJCV3TjwvblmvqrobaxEhD,2,,2,5,6,Yes,5,2,3,,1,0
114,0zdgk7fl943lQTnJ2R9e-JWDC.Lc1tlf,2,,2,5,6,Yes,4,5,1,,2,0
108,iugJk1M.vuY6G~QL71tvjKGQlyFa5XzB,2,,2,6,6,yes,5,6,1,,1,1
162,~OZXWktyIbXpl4kFkE4y4MGYOKJ.oPmo,2,,2,5,6,Yes,5,6,1,,1,0
77,ib9__dUUKjaxGYv-oiyVgrahOdHuiZb8,2,,2,3,6,Yes,1,7,1,,1,0
157,NNMs~rxpHHVi5rRQfL~niU1D7Eu0h36x,1,It may have just been me and misreading them but I wasn’t 100% sure if there was an actual prize or if it was hypothetical ,2,5,6,Yes,7,7,1,,1,1
72,1rpVUxiXj_3Is7FBwe7kVtG5lh.lScRR,2,,2,7,6,Yes,7,7,1,,2,1
76,D1iqwodDvRnM_NuKJxqA96WzV5zxFZAJ,2,,2,6,6,yes,4,5,1,,2,0
80,53Ll~cqGB_tXHexaiDdWyaa3PnrMv99r,2,,2,6,6,yes,6,5,1,,1,0
93,Bt8Js_LCsRkI4PqgqdbLqBzx~KBychp_,2,,2,7,6,Yes,7,3,1,,2,0
68,sceXQnQDR1nUt4wsPNGyiBogmK9N.ADR,2,,2,4,6,Yes,2,6,3,,2,0
146,bni2K.Op7lTl4m45WnndYjdkjmlQLPhh,2,,2,5,6,Yes,4,7,1,,2,0
116,9MJ.HOIgHC~KJRNPNsWM62pul1xiA8AE,2,,2,6,6,yes,6,1,2,,2,0
113,9QG0mVAM_pnXuB6~UFkfmPP~hehejb_l,2,,2,5,6,yes,4,1,4,,1,0
89,uJ246rdK94OER6GDcNp7hokEzMmEEjwO,2,,2,3,6,Yes,1,2,1,,1,0
78,U_SbCw04bzxIq2mW4UTTDdWC1RYdq9tK,2,,2,6,6,Yes,6,3,1,,2,0
118,QguRi1s.W2P6ZowoAWIV0C-GM4tA3Fjw,2,,2,5,6,Yes,3,6,1,,2,0
88,tTptrmpm7EbaQvnJJrU8CR~0t~s8TPeB,2,,1,4,6,Yes,4,5,7,Disabled,1,1
130,q0d4KFttMH5ZpRYjWn.UTP.VyaRAsH.n,2,,2,6,6,Yes,5,7,3,,2,1
213,.-6cBjdNKn.qD71GfmFYVp02GUe2QRRe,1,"The route to proceed was geared towards the purchase of a phone. I wanted an Apple iPhone but the only model offered was an SE which is not a model that i would buy. I had to add to trolley, then remove it from the trolley in order to proceed.",2,6,6,Yes,3,7,1,,1,0
96,SEdCOcoff0rU231nn-o3rx-XLmln1o1a,2,,2,7,6,Yes,7,6,1,,2,0
96,2S28DdB2mGAp0n~SZP_csvp3ftVxhBOY,2,,2,6,6,Yes,6,2,1,,1,0
101,kCHVi5FR4jzYKE2yPx.UUiB9Ext33lx1,2,,2,5,6,Yes,4,1,4,,1,0
151,MEfQ2LWkciTpv0XsShk39zthY~bK0osq,2,,2,3,6,Yes,1,5,7,Stay at home mum,2,1
94,BQpRCozgWQMMSeitB37l08G.zwD_IhbU,2,,2,6,6,Yes,4,6,3,,2,0
80,Qn5-0sEZkxywyjqlU51~o-8JoIzpQaxt,2,,2,5,6,Yes,4,3,1,,1,0
121,NaXlgj6fK4sBi390GwxvCPv4Lh4oVx1L,2,,2,6,6,Yes,5,2,1,,2,1
206,dz8yD5PDZkWf0GYXpL._B.sf7sB16_No,2,,2,4,6,Yes,4,1,1,,1,0
84,L0PvYwU~KPXA2UN-D~-J_gIdP8ykIL15,2,,2,7,6,Yes,6,4,1,,2,1
67,wZ~f0f-xdmmm.B_1VdXK6elNBS4QFKd_,2,,2,6,6,Yes,5,5,1,,1,0
79,uxQC_WahwUbMFeH5fZYRiGqnfg6t_QO6,2,,2,6,6,Yes,4,5,1,,2,1
177,_iGRLSNr8w_X3iHfumVe~xWOuj29OHMb,2,,1,6,6,Yes,6,2,1,,2,0
105,xRLtlMeiTNUs05aaGZvIF2112LneH4_u,2,,2,7,6,Yes,7,4,1,,2,0
132,vTL4mZHEuH-VhkDxdhO7iOuoG-KOZw4T,2,,1,6,6,Yes,7,5,1,,2,0
221,oRC1inVy13WUT_penyVdfABmLg3gsndr,2,,2,7,6,yes,7,3,4,,2,0
83,L2mAuNNXplvKpoWMRMvmEuqm89-soxPm,2,,2,6,6,Yes,5,5,1,,1,1
83,EjDDg84EOQS1frp4r4QWaEcM0KOnN31B,2,,1,6,6,Yes,6,6,1,,2,0
100,tbxHmF1u7IOwMRWGcIzxSC_A92SvxH1X,2,,2,6,6,Yes,3,1,7,Soon to start a new job in a week ,2,0
92,RJb31C84Esoijf~G2CjUcmDiJJbQjc~a,2,,2,6,6,Yes,6,1,3,,2,0
110,xYzufRO2cqwYOvuvXAmla5pCrBxD99I4,2,,1,6,6,Yes,6,3,2,,2,1
97,14ZTtJxQHwkWbT99kipZMrz4Pmq0ILPT,2,,2,5,6,Yes,5,7,1,,2,0
81,Sx.WQK48u0ca9XPLp7HRhFw6HAn54AOi,2,,2,5,6,Yes,5,4,3,,2,1
67,YGe0oCtLFcbujTO70CwtxEsF_3qISgd9,2,,2,5,6,Yes,5,5,1,,2,0
141,28ngr3FE8T9Uh4JTNXKSyfxEWIEMlWda,2,,2,5,6,Yes,3,2,1,,2,1
77,lPoxMc-eXZuoaX8GzLOK-PkCywlpVjca,2,,2,6,6,Yes,5,2,1,,2,0
171,xF5AM.EuE0_4YNsssmRHf6ASquXLNhGl,2,,2,7,6,Yes,7,6,1,,1,0
128,Hx_L1a2M~svQ4XlG~ixWWPW7y~DVNv38,2,,2,5,6,“Yes”,5,7,1,,1,1
75,Q7vK0NlPkl.ksFHpgjy~eIlXJl2KSGTM,2,,2,5,6,Yes,5,5,1,,2,0
67,rwPkG6ftEc7FeH9obHTuI1uU8tsbC4u9,2,,2,7,6,Yes,3,2,1,,1,0
116,cilxvWozGpCzcCl4CY1XmpB-nCC.Zj~A,2,,3,4,6,Yes,4,2,1,,2,1
148,VPrg1KucyHC5XyRDfZdcy7lE.6Nnmtw.,1,nothing very simple if you pay using your 450 cash you get the phone if you pay less you get the difference back if you buy nothing you could get all cash back in the lottery terms,2,7,6,yes,7,5,1,,2,0
70,vV.PZD1qNg3xRzVQz~I5LUR1NmlGt7jm,2,,2,6,6,Yes,4,1,1,,2,0
92,eUr2qp.Xzti8YHmIyyQh0Pu0mVR9E2sq,2,,2,5,6,Yes,5,5,3,,1,0
354,H-UlcTQb8MpY6FF1ASTR5Ri7.C5wAxOF,2,,2,5,6,Yes,5,2,1,,2,1
184,rkUNv8o_9TZLI_T6Sqrww3mlakot-ZnF,2,,2,6,6,Yes,6,7,4,,2,0
81,6dBc2iuu3POfOqV8jF_rdrWwmQvIqPZt,2,,2,6,6,yes,5,5,1,,1,0
401,'-2uVY_jEQ6jkQ4lPTUTddImoVB3J8TJZ,2,,2,5,6,Yes,5,3,1,,1,0
151,lCQd4896YnlzlwCYcbbbiLX7Xv3-yYxR,2,,2,6,6,Yes,4,4,1,,1,0
76,Fh4kAZvOAjJU9M2ZOzHONKkWOTiodlc2,2,,2,6,6,Yes,5,5,1,,2,0
92,M89~Szzx2_RipAhBkbiGDjTV5FKe6MF5,2,,2,6,6,Yes,6,2,3,,1,0
109,r_qs07e8eaH2qyATUuRHHeQ58WbMITg8,2,,2,6,6,Yes,6,2,1,,2,0
160,dsnupU2OydXdrVEQUyUSSdm~kXs~nsib,2,,1,6,6,yes,6,1,1,,2,0
111,YZMZWHuGJjSKT2t8gfI3KKYmx-7VYmBQ,2,,2,4,6,Yes,3,2,4,,2,0
150,.PQD5PTSCLDdHkkMBiBsGzzJJ~oF1e8r,2,,2,7,6,Yes,4,4,7,Unable to work,2,0
66,IjZQKO.1~HDx6HlwX9l_RNlJ5aRKjK.F,2,,2,6,6,Yes,6,4,7,Long-term sick/disabled,3,0
127,RElZe1YvKW0xSgoGeLz98z1s5S2cb0kr,2,,1,6,6,Yes,6,5,1,,,1
65,JjBM.e8-DuQQIn9yG0C3hl6-eToqQAUQ,2,,2,6,6,Yes,4,1,1,,2,0
81,M~3KI3CJTufq6eGbvqBTz1El1Q4MrpiH,2,,1,7,6,Yes,7,7,1,,1,0
75,6mV.x.fTl0~nU4CtkJfVG964_gu6bDUq,2,,2,5,6,Yes,4,3,2,,2,0
127,oQ49T4XNiP8bjr~0n9KLlu_q_T0~GFfT,2,,2,6,6,Yes,5,5,2,,3,0
108,54U~tO7-5Yac3m9~eZOMNVfwM0lgO4Y-,2,,2,5,6,Yes,5,2,1,,1,1
103,Oo6ehs5wuYEgy3xqh1sty2.oro8.yRl0,2,,2,2,6,Yes,6,3,3,,2,0
98,KBLKaepuswZoKMUsby4JLY8I9ccHx1LA,2,,1,6,6,Yes,5,2,1,,2,0
65,Sji1T~d1ueQY-gQI8DawFd_KW4~h6_F-,2,,2,7,6,Yes,6,4,4,,1,1
99,cLNpUu0NNwol76gGS6rKIu6hfGutMckh,2,,3,5,6,Yes,4,2,3,,2,0
142,c8OfXUFzC2FXNpMqr16OlIAa-7Puyea5,2,,2,6,6,Yes,5,3,4,,2,0
76,ml9P32HvHEi1uKwvqpJBXGndckFejqws,2,,2,4,6,Yes,2,1,1,,1,0
93,KcMtLDhrYuor7.ghKv69iM0O1txjkWdV,2,,2,7,6,Yes,6,6,3,,2,1
109,nFDdi3y-q2zqpyECIUnXb-oWJuVtV-K0,2,,2,6,6,Yes,5,1,4,,1,0
105,B2AhQbjZZR-eJZjcadPKUhepi3Q4ASP~,2,,2,2,6,yes,1,2,1,,2,0
96,IQ9sy2bVHNp16umsq8ax~fNcgPu_0P-Y,2,,2,6,6,yes,5,2,1,,2,0
91,FZDdMb7~-rJ0hED-hpbq3IAPHG87sazo,2,,2,6,6,Yes,5,3,1,,2,1
154,6vynPOqn-1AWfI_qPbNKeSLuMfqC5rly,2,,1,7,6,Yes,7,6,1,,2,0
143,5TxMbShRHsVAyLKz~26bWPGtiwc1iQEz,2,,2,5,6,Yes,5,2,7,Homemaker,2,1
98,TrKIl6HXTsNJEo7q~yrvGjOtfY2gTPDT,2,,2,5,6,Yes,4,5,5,,2,0
168,yWDW_JXgTuE1VOE0PW4G5Eq~j0mxwbqR,2,,2,5,6,Yes,3,3,1,,2,0
66,nkHvZR65aWrVa_j._bvqnDe1rqLHVdtT,2,,2,3,6,Yes,2,2,3,,1,0
91,iSPPvqIfV3ddnQr2FxCA1krVJi3zNDgE,2,,2,3,6,Yes,2,1,1,,1,0
123,d3INNfGi7z-dA6HQISeVGLj0D5hu--OZ,2,,2,7,6,YES,4,5,1,,2,0
121,jf5-OoX7Rx1j-nabhYuWYlAWmpFfBscK,2,,2,5,6,Yes,2,1,1,,2,0
96,H~SHFoLwZe1jevlLQqeFOZY~Rf40dPGW,2,,2,5,6,Yes,6,2,3,,2,0
74,UCpkMnWizUGCB.h5eo4e-vLq5qhvtM~u,2,,2,7,6,Yes,6,7,1,,1,0
87,ECBqRxtXM3fYzW.UUNbbt_zSUfjfelvV,2,,3,6,6,Yes,5,2,1,,2,0
106,aE8-u83XdfRvtyeFWm0V5sLMRjF538DA,2,,1,5,6,Yes,1,3,1,,1,0
72,fZdC64GGA8LgiuZjFMUNW7ex5SB8NPRk,2,,2,5,6,Yes,5,6,3,,2,0
91,uTUhjtBtB_NtN5Xm70eYXlRdOBpGiEbc,2,,2,6,6,Yes,5,4,1,,1,0
94,ge~VgEjmTlma.Eah9AcKmZ62EilTHkz0,2,,2,6,6,Yes,6,7,3,,2,0
101,S5OgLjOeEeCwwJ.BCH_MJ3IT8BWbzPMf,2,,2,2,6,Yes,3,7,7,Stay at home parent,2,1
109,0vp3C_Iae7Xdc.oNQM.W0tX6_KSWKym-,2,,2,6,6,Yes,6,5,1,,2,1
93,fG9D1mZM8dF06T2KXIyMQI0aTVakWsU1,2,,2,6,6,Yes,6,6,2,,2,0
62,5YYmwUwctuVC2S~-7j8RC1QaapDCSwJW,2,,2,6,6,Yes,6,7,4,,1,0
65,Db~xfmc3N99YQQKf8mgBC4kxMzzUnBns,2,,2,5,6,Yes,3,2,1,,1,1
79,Wp56CbI3gsbrhMyCREzIcGxEdGJ-x4dM,2,,1,6,6,Yes,6,5,1,,1,0
119,5eSaSAmZ2qD8ZYeEhT8ouC7VAOgAsp9p,1,The price of each phone was not given.,2,3,6,Yes,1,1,7,,2,0
95,.WtpnqjwUgzLM2pdJ6g1h9SBLfYhW9kS,2,,2,5,6,Yes,5,3,3,,2,0
73,WjCydxqUjObJ~KWw6kgz8KK9x-mAo5zk,2,,2,6,6,Yes,5,6,2,,1,0
147,flMhOY9U7FELw0c_xOLZYwz0RtJmSbn7,2,,2,7,6,yes,4,2,7,,2,0
101,9M6IagD0fTC0wWjqM3EtfCWp2jx29dHU,2,,2,5,6,yes,5,5,1,,2,0
91,LdzTbW3O_FXVLb8ESj5HoPAdBD_cs.wp,2,,2,4,6,Yes,3,5,1,,2,0
125,Fwn7DtN8zhMf_SKj.0HVApuRaSOqhRO-,2,,2,3,6,Yes,2,2,1,,2,1
139,UwinbbtUmI7PLYoj6pScYyFZoPTddblt,2,,2,3,6,Yes,2,2,1,,1,0
109,wPSzcY7DvIcamQxZV2t-0ZldhdO8aVHb,2,,2,4,6,Yes,3,5,4,,2,1
38,Eq5LrE0CTO3U1_z0TL0rJuAd7hpzaU_8,2,,2,6,6,Yes,4,2,1,,1,0
